"","Slope","MOISTURE","WarmQSlope","PrecSlope","ShrubSlope","LogPlotSize","Duration","SiteSubsite","SiteSubsitePlot"
"50",0,"MOIST",0.0276284097623437,1.74929971988796,NA,0,9,"BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW:CAREX_MOIST MEADOW_ORDINATION:15"
"51",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,1.85034275989803,0,9,"BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW:CAREX_MOIST MEADOW_ORDINATION:1"
"52",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,0,9,"BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW:CAREX_MOIST MEADOW_ORDINATION:5"
"53",-0.777777777777786,"MOIST",0.0276284097623437,1.74929971988796,1.91276807849332,0,9,"BARROW:CAREX_MOIST MEADOW_ORDINATION","BARROW:CAREX_MOIST MEADOW_ORDINATION:8"
"54",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.5"
"55",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.0"
"56",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB00.5"
"57",0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB01.0"
"58",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB02.5"
"59",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5"
"60",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,0.160981478657247,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0"
"61",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0"
"62",-2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,-0.126262626262628,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0"
"63",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0"
"64",-0.333333333333336,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5"
"65",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0"
"66",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.0"
"67",0.111111111111113,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB08.5"
"68",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.0"
"69",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB09.5"
"70",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.0"
"71",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB10.5"
"72",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.0"
"73",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB11.5"
"74",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0"
"75",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0"
"76",0.111111111111113,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5"
"77",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5"
"78",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0"
"79",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,-2.99471954506853,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.5"
"80",0.444444444444449,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.0"
"81",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB03.5"
"82",-2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.0"
"83",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,0.833432788320015,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.0"
"84",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,4.54545454545459,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.5"
"85",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.0"
"86",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.5"
"87",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.0"
"88",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.5"
"89",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.5"
"90",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.0"
"91",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.5"
"92",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,0.888888888888898,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.0"
"93",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,-2.09435626102295,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.5"
"94",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,-4.66666666666671,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB34.0"
"95",0.444444444444449,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC00.5"
"96",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.0"
"97",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.5"
"98",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.0"
"99",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.5"
"100",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,-4.1152263374486,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.5"
"101",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,0.472411186696905,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.5"
"102",0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.5"
"103",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.0"
"104",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.5"
"105",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.0"
"106",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC31.5"
"107",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0"
"108",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5"
"109",1.39563774105226e-16,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0"
"110",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5"
"111",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,-3.46285406818098,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.5"
"112",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,-1.18030118030119,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.0"
"113",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.0"
"114",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,-4.45167225179057,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.0"
"115",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,NA,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.5"
"116",2.79127548210452e-16,"MOIST",0.0276284097623437,1.74929971988796,0.0092246667589139,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.5"
"117",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,-1.52006172839508,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.0"
"118",-0.333333333333336,"MOIST",0.0276284097623437,1.74929971988796,1.30952380952382,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.5"
"119",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,-2.40240240240243,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC34.0"
"120",-0.222222222222224,"MOIST",0.0276284097623437,1.74929971988796,-0.293586269196028,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.0"
"121",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,-0.192307692307694,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.5"
"122",0.333333333333337,"MOIST",0.0276284097623437,1.74929971988796,0.51679586563308,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.0"
"123",0.222222222222225,"MOIST",0.0276284097623437,1.74929971988796,0.984126984126994,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.0"
"124",-0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,-3.75180375180379,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.0"
"125",0.111111111111112,"MOIST",0.0276284097623437,1.74929971988796,-2.59025237409011,-0.693147180559945,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.5"
